dataset,level,stratum,outcome,pair,quantile,qa,qb,diff
time_observed,RiskBand,4,fine_log1p,ES vs HU,0.9,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,ES vs IS,0.25,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,ES vs IS,0.5,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,ES vs IS,0.75,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,ES vs IS,0.9,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,ES vs IT,0.25,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,ES vs IT,0.5,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,ES vs IT,0.75,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,ES vs IT,0.9,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,ES vs NL,0.25,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,ES vs NL,0.5,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,ES vs NL,0.75,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,ES vs NL,0.9,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,ES vs NO,0.25,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,ES vs NO,0.5,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,ES vs NO,0.75,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,ES vs NO,0.9,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,ES vs SE,0.25,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,ES vs SE,0.5,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,ES vs SE,0.75,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,ES vs SE,0.9,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,FR vs GR,0.25,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,FR vs GR,0.5,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,FR vs GR,0.75,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,FR vs GR,0.9,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,FR vs HU,0.25,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,FR vs HU,0.5,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,FR vs HU,0.75,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,FR vs HU,0.9,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,FR vs IS,0.25,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,FR vs IS,0.5,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,FR vs IS,0.75,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,FR vs IS,0.9,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,FR vs IT,0.25,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,FR vs IT,0.5,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,FR vs IT,0.75,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,FR vs IT,0.9,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,FR vs NL,0.25,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,FR vs NL,0.5,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,FR vs NL,0.75,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,FR vs NL,0.9,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,FR vs NO,0.25,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,FR vs NO,0.5,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,FR vs NO,0.75,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,FR vs NO,0.9,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,FR vs SE,0.25,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,FR vs SE,0.5,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,FR vs SE,0.75,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,FR vs SE,0.9,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,GR vs HU,0.25,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,GR vs HU,0.5,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,GR vs HU,0.75,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,GR vs HU,0.9,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,GR vs IS,0.25,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,GR vs IS,0.5,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,GR vs IS,0.75,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,GR vs IS,0.9,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,GR vs IT,0.25,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,GR vs IT,0.5,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,GR vs IT,0.75,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,GR vs IT,0.9,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,GR vs NL,0.25,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,GR vs NL,0.5,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,GR vs NL,0.75,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,GR vs NL,0.9,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,GR vs NO,0.25,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,GR vs NO,0.5,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,GR vs NO,0.75,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,GR vs NO,0.9,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,GR vs SE,0.25,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,GR vs SE,0.5,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,GR vs SE,0.75,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,GR vs SE,0.9,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,HU vs IS,0.25,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,HU vs IS,0.5,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,HU vs IS,0.75,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,HU vs IS,0.9,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,HU vs IT,0.25,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,HU vs IT,0.5,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,HU vs IT,0.75,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,HU vs IT,0.9,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,HU vs NL,0.25,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,HU vs NL,0.5,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,HU vs NL,0.75,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,HU vs NL,0.9,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,HU vs NO,0.25,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,HU vs NO,0.5,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,HU vs NO,0.75,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,HU vs NO,0.9,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,HU vs SE,0.25,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,HU vs SE,0.5,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,HU vs SE,0.75,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,HU vs SE,0.9,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,IS vs IT,0.25,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,IS vs IT,0.5,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,IS vs IT,0.75,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,IS vs IT,0.9,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,IS vs NL,0.25,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,IS vs NL,0.5,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,IS vs NL,0.75,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,IS vs NL,0.9,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,IS vs NO,0.25,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,IS vs NO,0.5,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,IS vs NO,0.75,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,IS vs NO,0.9,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,IS vs SE,0.25,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,IS vs SE,0.5,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,IS vs SE,0.75,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,IS vs SE,0.9,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,IT vs NL,0.25,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,IT vs NL,0.5,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,IT vs NL,0.75,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,IT vs NL,0.9,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,IT vs NO,0.25,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,IT vs NO,0.5,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,IT vs NO,0.75,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,IT vs NO,0.9,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,IT vs SE,0.25,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,IT vs SE,0.5,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,IT vs SE,0.75,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,IT vs SE,0.9,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,NL vs NO,0.25,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,NL vs NO,0.5,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,NL vs NO,0.75,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,NL vs NO,0.9,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,NL vs SE,0.25,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,NL vs SE,0.5,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,NL vs SE,0.75,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,NL vs SE,0.9,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,NO vs SE,0.25,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,NO vs SE,0.5,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,NO vs SE,0.75,0.0,0.0,0.0
time_observed,RiskBand,4,fine_log1p,NO vs SE,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs FR,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs FR,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs FR,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs FR,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs GR,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs GR,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs GR,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs GR,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs HU,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs HU,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs HU,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs HU,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs IS,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs IS,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs IS,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs IS,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs IT,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs IT,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs IT,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs IT,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs NL,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs NL,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs NL,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs NL,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs NO,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs NO,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs NO,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs NO,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs PT,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs PT,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs PT,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs PT,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs SE,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs SE,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs SE,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs SE,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs SI,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs SI,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs SI,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,DE vs SI,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,FR vs GR,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,FR vs GR,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,FR vs GR,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,FR vs GR,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,FR vs HU,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,FR vs HU,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,FR vs HU,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,FR vs HU,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,FR vs IS,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,FR vs IS,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,FR vs IS,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,FR vs IS,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,FR vs IT,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,FR vs IT,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,FR vs IT,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,FR vs IT,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,FR vs NL,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,FR vs NL,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,FR vs NL,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,FR vs NL,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,FR vs NO,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,FR vs NO,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,FR vs NO,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,FR vs NO,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,FR vs PT,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,FR vs PT,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,FR vs PT,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,FR vs PT,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,FR vs SE,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,FR vs SE,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,FR vs SE,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,FR vs SE,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,FR vs SI,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,FR vs SI,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,FR vs SI,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,FR vs SI,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,GR vs HU,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,GR vs HU,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,GR vs HU,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,GR vs HU,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,GR vs IS,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,GR vs IS,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,GR vs IS,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,GR vs IS,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,GR vs IT,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,GR vs IT,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,GR vs IT,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,GR vs IT,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,GR vs NL,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,GR vs NL,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,GR vs NL,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,GR vs NL,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,GR vs NO,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,GR vs NO,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,GR vs NO,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,GR vs NO,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,GR vs PT,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,GR vs PT,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,GR vs PT,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,GR vs PT,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,GR vs SE,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,GR vs SE,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,GR vs SE,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,GR vs SE,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,GR vs SI,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,GR vs SI,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,GR vs SI,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,GR vs SI,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,HU vs IS,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,HU vs IS,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,HU vs IS,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,HU vs IS,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,HU vs IT,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,HU vs IT,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,HU vs IT,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,HU vs IT,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,HU vs NL,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,HU vs NL,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,HU vs NL,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,HU vs NL,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,HU vs NO,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,HU vs NO,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,HU vs NO,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,HU vs NO,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,HU vs PT,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,HU vs PT,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,HU vs PT,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,HU vs PT,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,HU vs SE,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,HU vs SE,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,HU vs SE,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,HU vs SE,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,HU vs SI,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,HU vs SI,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,HU vs SI,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,HU vs SI,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IS vs IT,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IS vs IT,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IS vs IT,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IS vs IT,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IS vs NL,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IS vs NL,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IS vs NL,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IS vs NL,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IS vs NO,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IS vs NO,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IS vs NO,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IS vs NO,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IS vs PT,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IS vs PT,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IS vs PT,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IS vs PT,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IS vs SE,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IS vs SE,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IS vs SE,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IS vs SE,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IS vs SI,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IS vs SI,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IS vs SI,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IS vs SI,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IT vs NL,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IT vs NL,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IT vs NL,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IT vs NL,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IT vs NO,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IT vs NO,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IT vs NO,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IT vs NO,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IT vs PT,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IT vs PT,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IT vs PT,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IT vs PT,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IT vs SE,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IT vs SE,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IT vs SE,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IT vs SE,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IT vs SI,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IT vs SI,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IT vs SI,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,IT vs SI,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,NL vs NO,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,NL vs NO,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,NL vs NO,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,NL vs NO,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,NL vs PT,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,NL vs PT,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,NL vs PT,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,NL vs PT,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,NL vs SE,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,NL vs SE,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,NL vs SE,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,NL vs SE,0.9,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,NL vs SI,0.25,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,NL vs SI,0.5,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,NL vs SI,0.75,0.0,0.0,0.0
time_observed,RiskBand,5,fine_positive,NL vs SI,0.9,0.0,0.0,0.0
