feature,source,block,feature_type,observed_share,mean,variance,status_discussed,status_not_mentioned,status_not_discussed
raw_q12_63_12_Data_processing_hosting_and_related_activities,raw_q12,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
raw_q12_64_99_Other_financial_service_activities_except_insurance_and_pension_funding,raw_q12,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
raw_q12_6419,raw_q12,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
raw_q12_6419_Monetary_intermediation,raw_q12,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
raw_q12_6420,raw_q12,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
raw_q12_6512,raw_q12,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
raw_q12_6512_Direct_insurance,raw_q12,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
raw_q12_65120,raw_q12,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
raw_q12_6810,raw_q12,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
raw_q12_6910,raw_q12,Other,categorical,1.0,0.013297872340425532,0.01312103893164328,,,
raw_q12_69100,raw_q12,Other,categorical,1.0,0.005319148936170213,0.0052908555907650485,,,
raw_q12_7310,raw_q12,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
raw_q12_78_20_Activities_of_employment_placement_agencies,raw_q12,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
raw_q12_7911,raw_q12,Other,categorical,1.0,0.005319148936170213,0.00529085559076505,,,
raw_q12_8299,raw_q12,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
raw_q12_84,raw_q12,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
raw_q12_8411,raw_q12,Other,categorical,1.0,0.03723404255319149,0.03584766862833861,,,
raw_q12_8425,raw_q12,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
raw_q12_8510,raw_q12,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
raw_q12_86_Human_health_activities,raw_q12,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
raw_q12_86_10,raw_q12,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
raw_q12_8610,raw_q12,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
raw_q12_8620,raw_q12,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
raw_q12_8623,raw_q12,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
raw_q12_8690,raw_q12,Other,categorical,1.0,0.005319148936170213,0.005290855590765049,,,
raw_q12_9311,raw_q12,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
raw_q12_93130,raw_q12,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
raw_q12_9321,raw_q12,Other,categorical,1.0,0.005319148936170213,0.0052908555907650485,,,
raw_q12_94990,raw_q12,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
raw_q12_C10,raw_q12,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
raw_q12_D,raw_q12,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
